WL,CH1 IL,CH1 PDL,CH2 IL,CH2 PDL,CH3 IL,CH3 PDL,CH4 IL,CH4 PDL,
1302.072 ,34.38,0.64,6.70,0.43,5.26,0.44,33.47,0.99,
1302.084 ,34.39,0.67,6.71,0.43,5.26,0.43,33.36,0.78,
1302.096 ,34.40,0.63,6.72,0.44,5.25,0.43,33.29,0.63,
1302.108 ,34.42,0.59,6.73,0.44,5.24,0.43,33.26,0.57,
1302.120 ,34.45,0.57,6.75,0.44,5.23,0.43,33.29,0.60,
1302.132 ,34.47,0.59,6.76,0.44,5.23,0.43,33.36,0.67,
1302.144 ,34.49,0.62,6.76,0.44,5.22,0.42,33.44,0.85,
1302.156 ,34.51,0.62,6.77,0.45,5.21,0.42,33.53,1.03,
1302.168 ,34.52,0.61,6.78,0.44,5.20,0.43,33.60,1.18,
1302.180 ,34.54,0.58,6.80,0.44,5.20,0.43,33.63,1.25,
1302.192 ,34.57,0.58,6.81,0.44,5.20,0.42,33.61,1.26,
1302.204 ,34.62,0.59,6.82,0.44,5.19,0.42,33.58,1.16,
1302.216 ,34.65,0.52,6.83,0.44,5.18,0.42,33.53,1.02,
1302.228 ,34.67,0.44,6.84,0.44,5.17,0.42,33.48,0.90,
1302.240 ,34.70,0.41,6.85,0.44,5.17,0.42,33.47,0.82,
1302.252 ,34.71,0.39,6.86,0.44,5.16,0.42,33.45,0.81,
1302.264 ,34.72,0.44,6.87,0.44,5.16,0.42,33.44,0.85,
1302.276 ,34.72,0.49,6.87,0.44,5.14,0.42,33.41,0.92,
1302.288 ,34.70,0.51,6.88,0.44,5.13,0.42,33.40,1.03,
1302.300 ,34.68,0.48,6.89,0.44,5.13,0.42,33.37,1.10,
1302.312 ,34.70,0.53,6.90,0.44,5.12,0.42,33.33,1.16,
1302.324 ,34.71,0.52,6.91,0.44,5.11,0.41,33.28,1.16,
1302.336 ,34.70,0.44,6.92,0.44,5.10,0.41,33.23,1.12,
1302.348 ,34.70,0.43,6.93,0.44,5.09,0.41,33.21,1.12,
1302.360 ,34.71,0.40,6.94,0.43,5.08,0.41,33.23,1.18,
1302.372 ,34.70,0.40,6.95,0.43,5.08,0.41,33.24,1.25,
1302.384 ,34.68,0.47,6.96,0.43,5.06,0.41,33.28,1.35,
1302.396 ,34.67,0.52,6.96,0.43,5.05,0.40,33.31,1.44,
1302.408 ,34.65,0.57,6.98,0.43,5.04,0.40,33.30,1.47,
1302.420 ,34.64,0.63,6.99,0.43,5.04,0.40,33.26,1.46,
1302.432 ,34.63,0.64,7.00,0.43,5.03,0.40,33.18,1.32,
1302.444 ,34.63,0.67,7.00,0.43,5.02,0.39,33.07,1.13,
1302.456 ,34.65,0.63,7.01,0.43,5.01,0.39,32.96,0.92,
1302.468 ,34.66,0.65,7.03,0.42,5.00,0.39,32.87,0.74,
1302.480 ,34.68,0.60,7.04,0.42,5.00,0.39,32.80,0.59,
1302.492 ,34.71,0.59,7.05,0.43,5.00,0.39,32.80,0.57,
1302.504 ,34.72,0.64,7.06,0.42,4.99,0.39,32.83,0.57,
1302.516 ,34.73,0.65,7.07,0.43,4.98,0.39,32.89,0.67,
1302.528 ,34.74,0.70,7.09,0.43,4.97,0.39,32.97,0.80,
1302.540 ,34.76,0.73,7.10,0.43,4.97,0.39,33.05,0.95,
1302.552 ,34.78,0.72,7.11,0.43,4.97,0.38,33.10,1.09,
1302.564 ,34.80,0.69,7.12,0.43,4.96,0.39,33.13,1.12,
1302.576 ,34.82,0.62,7.13,0.43,4.95,0.39,33.11,1.11,
1302.588 ,34.85,0.57,7.14,0.44,4.94,0.38,33.07,1.01,
1302.600 ,34.89,0.60,7.15,0.43,4.94,0.39,33.03,0.85,
1302.612 ,34.94,0.52,7.16,0.43,4.93,0.39,33.01,0.79,
1302.624 ,34.96,0.53,7.17,0.43,4.92,0.39,32.98,0.73,
1302.636 ,34.96,0.47,7.18,0.43,4.92,0.39,32.95,0.69,
1302.648 ,34.94,0.49,7.19,0.43,4.91,0.39,32.94,0.74,
1302.660 ,34.96,0.59,7.20,0.43,4.91,0.39,32.93,0.79,
1302.672 ,34.95,0.62,7.21,0.43,4.90,0.39,32.90,0.82,
1302.684 ,34.95,0.63,7.22,0.44,4.89,0.39,32.86,0.90,
1302.696 ,34.94,0.66,7.22,0.43,4.88,0.39,32.82,0.91,
1302.708 ,34.95,0.58,7.23,0.43,4.88,0.39,32.77,0.88,
1302.720 ,34.97,0.55,7.25,0.43,4.87,0.39,32.75,0.88,
1302.732 ,34.96,0.57,7.25,0.43,4.87,0.39,32.74,0.92,
1302.744 ,34.96,0.52,7.26,0.44,4.85,0.39,32.75,0.97,
1302.756 ,34.95,0.46,7.26,0.43,4.84,0.40,32.78,1.04,
1302.768 ,34.95,0.50,7.28,0.43,4.84,0.40,32.81,1.13,
1302.780 ,34.93,0.53,7.29,0.43,4.84,0.40,32.84,1.21,
1302.792 ,34.91,0.57,7.29,0.43,4.83,0.40,32.83,1.23,
1302.804 ,34.89,0.66,7.30,0.44,4.82,0.40,32.78,1.20,
1302.816 ,34.86,0.70,7.31,0.43,4.82,0.41,32.70,1.07,
1302.828 ,34.85,0.72,7.32,0.43,4.82,0.41,32.60,0.87,
1302.840 ,34.89,0.74,7.33,0.43,4.81,0.41,32.48,0.67,
1302.852 ,34.90,0.72,7.34,0.43,4.81,0.41,32.41,0.49,
1302.864 ,34.90,0.68,7.35,0.44,4.80,0.41,32.36,0.39,
1302.876 ,34.93,0.68,7.36,0.43,4.79,0.42,32.35,0.37,
1302.888 ,34.95,0.68,7.37,0.44,4.79,0.42,32.39,0.38,
1302.900 ,34.96,0.70,7.39,0.44,4.79,0.42,32.45,0.49,
1302.912 ,34.96,0.75,7.40,0.44,4.79,0.42,32.52,0.60,
1302.924 ,34.99,0.70,7.41,0.44,4.78,0.42,32.60,0.75,
1302.936 ,35.03,0.66,7.42,0.45,4.78,0.43,32.63,0.82,
1302.948 ,35.07,0.69,7.44,0.45,4.77,0.43,32.64,0.83,
1302.960 ,35.09,0.62,7.45,0.44,4.77,0.43,32.62,0.78,
1302.972 ,35.12,0.59,7.46,0.45,4.76,0.43,32.59,0.71,
1302.984 ,35.16,0.50,7.47,0.45,4.75,0.43,32.54,0.59,
1302.996 ,35.18,0.49,7.48,0.45,4.74,0.44,32.50,0.54,
1303.008 ,35.19,0.50,7.50,0.45,4.74,0.44,32.49,0.52,
1303.020 ,35.21,0.48,7.51,0.45,4.73,0.44,32.48,0.52,
1303.032 ,35.19,0.50,7.52,0.45,4.72,0.44,32.45,0.52,
1303.044 ,35.18,0.55,7.53,0.45,4.71,0.44,32.42,0.61,
1303.056 ,35.18,0.59,7.54,0.45,4.71,0.45,32.40,0.64,
1303.068 ,35.19,0.63,7.56,0.45,4.71,0.44,32.35,0.67,
1303.080 ,35.19,0.58,7.58,0.45,4.71,0.44,32.31,0.68,
1303.092 ,35.20,0.58,7.59,0.45,4.70,0.44,32.27,0.66,
1303.104 ,35.20,0.55,7.60,0.45,4.70,0.44,32.25,0.66,
1303.116 ,35.20,0.53,7.62,0.45,4.69,0.45,32.25,0.69,
1303.128 ,35.18,0.56,7.63,0.45,4.69,0.45,32.26,0.76,
1303.140 ,35.18,0.58,7.65,0.45,4.69,0.45,32.29,0.86,
1303.152 ,35.16,0.61,7.66,0.45,4.68,0.45,32.33,0.97,
1303.164 ,35.14,0.61,7.67,0.45,4.67,0.45,32.35,1.07,
1303.176 ,35.13,0.67,7.68,0.44,4.67,0.45,32.33,1.05,
1303.188 ,35.13,0.68,7.70,0.45,4.67,0.45,32.28,1.02,
1303.200 ,35.13,0.73,7.71,0.45,4.67,0.45,32.19,0.89,
1303.212 ,35.14,0.74,7.72,0.45,4.66,0.45,32.07,0.70,
1303.224 ,35.15,0.74,7.73,0.45,4.65,0.45,31.97,0.53,
1303.236 ,35.16,0.74,7.75,0.45,4.65,0.45,31.89,0.40,
1303.248 ,35.20,0.72,7.76,0.45,4.65,0.45,31.85,0.33,
1303.260 ,35.23,0.66,7.78,0.45,4.65,0.45,31.85,0.33,
1303.272 ,35.23,0.68,7.79,0.44,4.64,0.45,31.87,0.37,
1303.284 ,35.24,0.71,7.80,0.45,4.63,0.45,31.93,0.42,
1303.296 ,35.25,0.75,7.81,0.45,4.62,0.45,32.00,0.52,
1303.308 ,35.28,0.73,7.83,0.45,4.62,0.45,32.04,0.65,
1303.320 ,35.30,0.76,7.84,0.45,4.61,0.45,32.08,0.74,
1303.332 ,35.31,0.78,7.85,0.45,4.60,0.45,32.08,0.74,
1303.344 ,35.34,0.67,7.86,0.45,4.58,0.45,32.05,0.71,
1303.356 ,35.38,0.62,7.87,0.45,4.58,0.44,32.01,0.65,
1303.368 ,35.42,0.59,7.88,0.45,4.57,0.45,31.98,0.56,
1303.380 ,35.43,0.57,7.89,0.44,4.56,0.45,31.94,0.49,
1303.392 ,35.45,0.54,7.90,0.45,4.55,0.44,31.91,0.47,
1303.404 ,35.46,0.53,7.91,0.44,4.54,0.44,31.90,0.48,
1303.416 ,35.46,0.60,7.92,0.44,4.54,0.44,31.88,0.50,
1303.428 ,35.45,0.64,7.94,0.44,4.53,0.44,31.86,0.56,
1303.440 ,35.44,0.64,7.95,0.44,4.53,0.44,31.82,0.58,
1303.452 ,35.44,0.69,7.96,0.44,4.52,0.44,31.78,0.58,
1303.464 ,35.46,0.62,7.97,0.44,4.51,0.44,31.74,0.59,
1303.476 ,35.48,0.56,7.98,0.43,4.51,0.44,31.70,0.60,
1303.488 ,35.49,0.49,8.00,0.44,4.51,0.43,31.69,0.63,
1303.500 ,35.51,0.51,8.01,0.44,4.51,0.43,31.69,0.67,
1303.512 ,35.49,0.51,8.02,0.43,4.50,0.43,31.71,0.70,
1303.524 ,35.46,0.47,8.03,0.43,4.50,0.43,31.75,0.81,
1303.536 ,35.44,0.55,8.04,0.43,4.49,0.43,31.79,0.92,
1303.548 ,35.43,0.61,8.06,0.43,4.49,0.43,31.80,0.97,
1303.560 ,35.41,0.61,8.07,0.43,4.49,0.42,31.79,0.98,
1303.572 ,35.37,0.67,8.08,0.42,4.48,0.42,31.72,0.93,
1303.584 ,35.38,0.72,8.09,0.42,4.47,0.43,31.64,0.80,
1303.596 ,35.39,0.75,8.10,0.42,4.47,0.42,31.53,0.61,
1303.608 ,35.39,0.70,8.12,0.42,4.47,0.42,31.43,0.49,
1303.620 ,35.42,0.69,8.13,0.42,4.46,0.42,31.36,0.44,
1303.632 ,35.44,0.68,8.14,0.42,4.45,0.42,31.31,0.39,
1303.644 ,35.46,0.68,8.15,0.42,4.45,0.42,31.31,0.39,
1303.656 ,35.49,0.71,8.17,0.43,4.44,0.41,31.35,0.37,
1303.668 ,35.50,0.73,8.19,0.43,4.44,0.41,31.40,0.42,
1303.680 ,35.52,0.73,8.20,0.42,4.43,0.41,31.45,0.48,
1303.692 ,35.54,0.73,8.21,0.43,4.43,0.41,31.50,0.56,
1303.704 ,35.56,0.77,8.22,0.42,4.42,0.42,31.53,0.61,
1303.716 ,35.60,0.73,8.24,0.43,4.42,0.42,31.53,0.60,
1303.728 ,35.63,0.71,8.25,0.43,4.42,0.42,31.50,0.56,
1303.740 ,35.67,0.70,8.26,0.43,4.41,0.42,31.47,0.50,
1303.752 ,35.70,0.60,8.27,0.43,4.40,0.42,31.43,0.44,
1303.764 ,35.73,0.56,8.28,0.43,4.39,0.42,31.41,0.41,
1303.776 ,35.74,0.54,8.29,0.44,4.39,0.42,31.39,0.39,
1303.788 ,35.76,0.57,8.30,0.44,4.39,0.42,31.37,0.38,
1303.800 ,35.77,0.61,8.31,0.43,4.38,0.43,31.35,0.40,
1303.812 ,35.77,0.63,8.32,0.43,4.38,0.43,31.33,0.38,
1303.824 ,35.77,0.60,8.33,0.43,4.37,0.43,31.29,0.43,
1303.836 ,35.76,0.69,8.34,0.43,4.37,0.43,31.25,0.44,
1303.848 ,35.75,0.63,8.36,0.43,4.37,0.43,31.20,0.42,
1303.860 ,35.75,0.57,8.37,0.43,4.36,0.43,31.17,0.41,
1303.872 ,35.74,0.52,8.37,0.44,4.36,0.42,31.16,0.42,
1303.884 ,35.75,0.48,8.38,0.43,4.35,0.43,31.16,0.46,
1303.896 ,35.75,0.56,8.40,0.43,4.35,0.44,31.18,0.51,
1303.908 ,35.74,0.58,8.41,0.43,4.35,0.43,31.22,0.61,
1303.920 ,35.70,0.66,8.41,0.43,4.34,0.44,31.25,0.70,
1303.932 ,35.67,0.75,8.42,0.43,4.33,0.44,31.26,0.75,
1303.944 ,35.64,0.75,8.43,0.43,4.32,0.44,31.23,0.76,
1303.956 ,35.63,0.77,8.44,0.43,4.32,0.43,31.16,0.67,
1303.968 ,35.64,0.77,8.46,0.43,4.32,0.43,31.07,0.56,
1303.980 ,35.66,0.74,8.46,0.43,4.31,0.44,30.97,0.44,
1303.992 ,35.67,0.71,8.47,0.43,4.30,0.43,30.86,0.35,
1304.004 ,35.69,0.72,8.49,0.43,4.29,0.44,30.80,0.33,
1304.016 ,35.73,0.69,8.51,0.43,4.29,0.44,30.77,0.36,
1304.028 ,35.74,0.64,8.52,0.43,4.29,0.43,30.77,0.36,
1304.040 ,35.74,0.65,8.53,0.44,4.28,0.43,30.79,0.35,
1304.052 ,35.76,0.70,8.54,0.44,4.26,0.43,30.82,0.33,
1304.064 ,35.78,0.71,8.56,0.44,4.26,0.43,30.88,0.34,
1304.076 ,35.81,0.68,8.58,0.45,4.25,0.43,30.92,0.40,
1304.088 ,35.86,0.64,8.59,0.44,4.25,0.44,30.92,0.42,
1304.100 ,35.88,0.63,8.60,0.44,4.24,0.44,30.92,0.40,
1304.112 ,35.90,0.57,8.62,0.45,4.23,0.44,30.88,0.37,
1304.124 ,35.94,0.47,8.63,0.45,4.23,0.44,30.86,0.36,
1304.136 ,35.97,0.56,8.65,0.45,4.23,0.44,30.84,0.36,
1304.148 ,35.98,0.60,8.67,0.45,4.23,0.45,30.82,0.34,
1304.160 ,36.00,0.59,8.68,0.45,4.22,0.45,30.81,0.34,
1304.172 ,36.01,0.57,8.69,0.46,4.22,0.44,30.78,0.34,
1304.184 ,36.02,0.60,8.70,0.45,4.22,0.45,30.77,0.31,
1304.196 ,36.02,0.69,8.72,0.45,4.22,0.46,30.73,0.33,
1304.208 ,36.03,0.65,8.74,0.45,4.21,0.45,30.69,0.34,
1304.220 ,36.03,0.65,8.75,0.45,4.20,0.45,30.63,0.33,
1304.232 ,36.05,0.63,8.76,0.45,4.20,0.45,30.58,0.33,
1304.244 ,36.06,0.56,8.77,0.45,4.20,0.45,30.56,0.35,
1304.256 ,36.08,0.55,8.79,0.45,4.20,0.46,30.55,0.34,
1304.268 ,36.07,0.46,8.81,0.45,4.20,0.45,30.55,0.35,
1304.280 ,36.07,0.47,8.82,0.45,4.19,0.45,30.57,0.40,
1304.292 ,36.04,0.48,8.83,0.45,4.18,0.46,30.60,0.46,
1304.304 ,36.03,0.54,8.84,0.45,4.18,0.46,30.63,0.54,
1304.316 ,36.02,0.63,8.86,0.44,4.18,0.46,30.63,0.61,
1304.328 ,35.97,0.67,8.87,0.44,4.17,0.46,30.59,0.61,
1304.340 ,35.95,0.68,8.88,0.44,4.16,0.45,30.53,0.55,
1304.352 ,35.95,0.68,8.89,0.44,4.15,0.45,30.43,0.48,
1304.364 ,35.94,0.71,8.90,0.44,4.15,0.46,30.34,0.42,
1304.376 ,35.95,0.71,8.92,0.44,4.15,0.46,30.24,0.42,
1304.388 ,35.99,0.69,8.94,0.44,4.14,0.46,30.18,0.45,
1304.400 ,36.00,0.63,8.95,0.44,4.13,0.45,30.15,0.48,
1304.412 ,36.03,0.60,8.96,0.44,4.12,0.45,30.15,0.49,
1304.424 ,36.03,0.60,8.98,0.44,4.12,0.45,30.17,0.47,
1304.436 ,36.04,0.63,8.99,0.44,4.11,0.45,30.21,0.46,
1304.448 ,36.07,0.70,9.01,0.44,4.11,0.45,30.24,0.46,
1304.460 ,36.06,0.68,9.02,0.44,4.10,0.44,30.27,0.46,
1304.472 ,36.07,0.68,9.03,0.45,4.09,0.44,30.28,0.49,
1304.484 ,36.12,0.64,9.05,0.44,4.09,0.44,30.26,0.49,
1304.496 ,36.16,0.57,9.06,0.44,4.08,0.45,30.23,0.47,
1304.508 ,36.19,0.53,9.08,0.44,4.08,0.44,30.22,0.47,
1304.520 ,36.22,0.44,9.09,0.44,4.07,0.44,30.18,0.49,
1304.532 ,36.24,0.46,9.10,0.44,4.06,0.44,30.16,0.49,
1304.544 ,36.26,0.48,9.11,0.44,4.06,0.44,30.15,0.48,
1304.556 ,36.27,0.42,9.13,0.43,4.06,0.44,30.13,0.50,
1304.568 ,36.27,0.44,9.14,0.44,4.05,0.43,30.11,0.50,
1304.580 ,36.27,0.44,9.15,0.44,4.04,0.43,30.06,0.47,
1304.592 ,36.29,0.48,9.16,0.43,4.03,0.43,30.01,0.47,
1304.604 ,36.29,0.46,9.18,0.43,4.03,0.42,29.97,0.47,
1304.616 ,36.30,0.38,9.20,0.43,4.03,0.42,29.93,0.47,
1304.628 ,36.30,0.27,9.21,0.43,4.02,0.42,29.89,0.46,
1304.640 ,36.29,0.24,9.22,0.43,4.01,0.42,29.88,0.44,
1304.652 ,36.30,0.24,9.23,0.43,4.00,0.42,29.88,0.44,
1304.664 ,36.30,0.27,9.24,0.42,4.00,0.42,29.90,0.47,
1304.676 ,36.28,0.29,9.26,0.42,4.00,0.41,29.92,0.50,
1304.688 ,36.26,0.39,9.27,0.42,3.99,0.41,29.94,0.56,
1304.700 ,36.23,0.40,9.28,0.42,3.98,0.41,29.94,0.60,
1304.712 ,36.20,0.44,9.29,0.42,3.97,0.41,29.91,0.62,
1304.724 ,36.20,0.57,9.30,0.41,3.97,0.41,29.85,0.56,
1304.736 ,36.21,0.65,9.32,0.41,3.98,0.41,29.77,0.51,
1304.748 ,36.24,0.59,9.34,0.41,3.97,0.41,29.68,0.48,
1304.760 ,36.23,0.61,9.35,0.41,3.97,0.40,29.59,0.50,
1304.772 ,36.26,0.54,9.36,0.41,3.96,0.41,29.53,0.54,
1304.784 ,36.31,0.48,9.38,0.41,3.96,0.41,29.50,0.57,
1304.796 ,36.33,0.49,9.40,0.42,3.96,0.40,29.50,0.56,
1304.808 ,36.34,0.53,9.41,0.42,3.95,0.40,29.53,0.54,
1304.820 ,36.36,0.54,9.43,0.42,3.95,0.40,29.55,0.52,
1304.832 ,36.40,0.56,9.44,0.42,3.94,0.40,29.59,0.51,
1304.844 ,36.42,0.50,9.46,0.42,3.94,0.41,29.62,0.49,
1304.856 ,36.45,0.50,9.48,0.42,3.94,0.40,29.63,0.51,
1304.868 ,36.49,0.51,9.49,0.42,3.94,0.41,29.61,0.51,
1304.880 ,36.51,0.44,9.50,0.42,3.93,0.41,29.58,0.51,
1304.892 ,36.54,0.47,9.51,0.42,3.92,0.40,29.55,0.52,
1304.904 ,36.58,0.48,9.53,0.42,3.92,0.40,29.54,0.54,
1304.916 ,36.59,0.39,9.54,0.43,3.92,0.41,29.53,0.56,
1304.928 ,36.60,0.39,9.55,0.42,3.92,0.40,29.51,0.55,
1304.940 ,36.63,0.47,9.55,0.42,3.91,0.41,29.48,0.54,
1304.952 ,36.64,0.51,9.56,0.42,3.90,0.40,29.46,0.52,
1304.964 ,36.62,0.59,9.58,0.42,3.90,0.41,29.42,0.51,
1304.976 ,36.64,0.54,9.59,0.42,3.90,0.40,29.37,0.50,
1304.988 ,36.65,0.50,9.61,0.42,3.89,0.40,29.32,0.51,
1305.000 ,36.65,0.50,9.61,0.42,3.88,0.40,29.27,0.52,
1305.012 ,36.65,0.44,9.63,0.43,3.88,0.40,29.25,0.51,
1305.024 ,36.65,0.33,9.64,0.42,3.88,0.40,29.24,0.50,
1305.036 ,36.64,0.30,9.65,0.42,3.88,0.40,29.25,0.47,
1305.048 ,36.62,0.33,9.66,0.42,3.87,0.40,29.27,0.46,
1305.060 ,36.60,0.38,9.67,0.42,3.87,0.40,29.29,0.45,
1305.072 ,36.60,0.41,9.68,0.42,3.87,0.40,29.32,0.47,
1305.084 ,36.56,0.47,9.70,0.41,3.87,0.40,29.33,0.49,
1305.096 ,36.55,0.60,9.71,0.41,3.87,0.41,29.30,0.48,
1305.108 ,36.52,0.58,9.72,0.42,3.86,0.40,29.22,0.46,
1305.120 ,36.49,0.55,9.73,0.42,3.85,0.40,29.14,0.47,
1305.132 ,36.51,0.55,9.74,0.42,3.85,0.40,29.06,0.50,
1305.144 ,36.53,0.52,9.76,0.42,3.85,0.40,28.98,0.55,
1305.156 ,36.56,0.54,9.78,0.42,3.85,0.40,28.93,0.63,
1305.168 ,36.58,0.57,9.80,0.42,3.84,0.40,28.90,0.64,
1305.180 ,36.63,0.58,9.81,0.42,3.84,0.40,28.90,0.64,
1305.192 ,36.67,0.56,9.83,0.42,3.84,0.41,28.94,0.63,
1305.204 ,36.66,0.56,9.85,0.43,3.84,0.41,28.96,0.60,
1305.216 ,36.68,0.56,9.87,0.43,3.84,0.41,28.99,0.56,
1305.228 ,36.70,0.57,9.88,0.43,3.83,0.41,29.00,0.53,
1305.240 ,36.76,0.62,9.90,0.44,3.82,0.41,29.00,0.55,
1305.252 ,36.79,0.55,9.92,0.44,3.82,0.41,28.99,0.56,
1305.264 ,36.83,0.48,9.94,0.44,3.83,0.41,28.97,0.58,
1305.276 ,36.87,0.47,9.96,0.44,3.82,0.41,28.94,0.61,
1305.288 ,36.91,0.46,9.97,0.44,3.82,0.42,28.92,0.65,
1305.300 ,36.92,0.40,9.98,0.45,3.81,0.41,28.91,0.67,
1305.312 ,36.93,0.44,10.00,0.44,3.81,0.42,28.90,0.68,
1305.324 ,36.96,0.49,10.02,0.44,3.81,0.42,28.87,0.67,
1305.336 ,36.97,0.49,10.03,0.44,3.81,0.42,28.84,0.65,
1305.348 ,36.97,0.53,10.05,0.44,3.80,0.42,28.79,0.65,
1305.360 ,36.97,0.48,10.06,0.44,3.79,0.42,28.74,0.65,
1305.372 ,37.00,0.49,10.07,0.44,3.79,0.42,28.69,0.66,
1305.384 ,37.01,0.34,10.09,0.44,3.79,0.42,28.65,0.67,
1305.396 ,37.02,0.29,10.11,0.44,3.79,0.42,28.61,0.66,
1305.408 ,37.00,0.33,10.12,0.45,3.78,0.42,28.60,0.63,
1305.420 ,37.01,0.29,10.13,0.44,3.77,0.42,28.60,0.61,
1305.432 ,37.00,0.33,10.15,0.43,3.77,0.42,28.62,0.57,
1305.444 ,36.99,0.36,10.16,0.43,3.78,0.42,28.66,0.54,
1305.456 ,36.95,0.36,10.18,0.43,3.77,0.42,28.67,0.53,
1305.468 ,36.90,0.47,10.19,0.43,3.77,0.42,28.67,0.53,
1305.480 ,36.89,0.56,10.20,0.43,3.76,0.42,28.64,0.55,
1305.492 ,36.87,0.56,10.21,0.42,3.76,0.42,28.57,0.55,
1305.504 ,36.86,0.53,10.23,0.42,3.76,0.42,28.49,0.58,
1305.516 ,36.85,0.54,10.24,0.42,3.76,0.42,28.40,0.64,
1305.528 ,36.86,0.52,10.26,0.42,3.75,0.42,28.32,0.71,
1305.540 ,36.87,0.45,10.27,0.42,3.74,0.41,28.27,0.75,
1305.552 ,36.89,0.46,10.29,0.42,3.74,0.41,28.24,0.77,
1305.564 ,36.91,0.38,10.31,0.42,3.74,0.41,28.24,0.78,
1305.576 ,36.97,0.40,10.33,0.43,3.74,0.41,28.26,0.75,
1305.588 ,36.98,0.35,10.34,0.43,3.73,0.41,28.28,0.73,
1305.600 ,37.01,0.42,10.36,0.43,3.72,0.41,28.30,0.70,
1305.612 ,37.03,0.47,10.38,0.43,3.72,0.40,28.31,0.68,
1305.624 ,37.04,0.40,10.40,0.43,3.72,0.40,28.30,0.67,
1305.636 ,37.07,0.34,10.41,0.42,3.71,0.41,28.27,0.71,
1305.648 ,37.10,0.32,10.42,0.43,3.69,0.40,28.24,0.73,
1305.660 ,37.13,0.28,10.44,0.43,3.69,0.40,28.21,0.75,
1305.672 ,37.16,0.27,10.45,0.43,3.68,0.40,28.19,0.76,
1305.684 ,37.19,0.29,10.47,0.43,3.68,0.40,28.18,0.77,
1305.696 ,37.19,0.21,10.48,0.42,3.67,0.40,28.16,0.78,
1305.708 ,37.21,0.21,10.49,0.43,3.66,0.39,28.13,0.78,
1305.720 ,37.24,0.27,10.51,0.43,3.66,0.39,28.10,0.77,
1305.732 ,37.27,0.32,10.53,0.42,3.65,0.39,28.06,0.77,
1305.744 ,37.27,0.30,10.55,0.42,3.65,0.39,28.01,0.76,
1305.756 ,37.28,0.28,10.56,0.43,3.65,0.39,27.95,0.79,
1305.768 ,37.32,0.18,10.57,0.43,3.64,0.38,27.89,0.79,
1305.780 ,37.32,0.11,10.59,0.42,3.63,0.38,27.86,0.78,
1305.792 ,37.30,0.11,10.60,0.42,3.63,0.39,27.85,0.76,
1305.804 ,37.32,0.21,10.62,0.42,3.64,0.38,27.86,0.73,
1305.816 ,37.31,0.17,10.63,0.42,3.63,0.38,27.89,0.69,
1305.828 ,37.27,0.14,10.64,0.41,3.63,0.38,27.90,0.66,
1305.840 ,37.23,0.20,10.65,0.41,3.62,0.38,27.91,0.64,
1305.852 ,37.25,0.37,10.67,0.40,3.62,0.38,27.91,0.63,
1305.864 ,37.21,0.30,10.69,0.40,3.62,0.37,27.89,0.62,
1305.876 ,37.16,0.42,10.70,0.40,3.62,0.38,27.82,0.65,
1305.888 ,37.16,0.39,10.71,0.40,3.61,0.37,27.74,0.67,
1305.900 ,37.18,0.35,10.72,0.40,3.61,0.37,27.67,0.70,
1305.912 ,37.20,0.45,10.74,0.40,3.61,0.37,27.60,0.76,
1305.924 ,37.25,0.32,10.76,0.40,3.61,0.37,27.56,0.79,
1305.936 ,37.28,0.28,10.78,0.40,3.61,0.37,27.52,0.82,
1305.948 ,37.32,0.32,10.79,0.40,3.60,0.37,27.52,0.82,
1305.960 ,37.33,0.32,10.81,0.40,3.60,0.37,27.52,0.80,
1305.972 ,37.34,0.38,10.82,0.40,3.60,0.37,27.54,0.76,
1305.984 ,37.35,0.36,10.84,0.41,3.60,0.36,27.57,0.73,
1305.996 ,37.39,0.36,10.86,0.41,3.59,0.37,27.57,0.72,
1306.008 ,37.42,0.30,10.87,0.41,3.58,0.36,27.55,0.71,
1306.020 ,37.46,0.26,10.89,0.41,3.58,0.36,27.54,0.73,
1306.032 ,37.51,0.29,10.90,0.41,3.58,0.36,27.52,0.75,
1306.044 ,37.55,0.30,10.92,0.41,3.58,0.36,27.50,0.77,
1306.056 ,37.56,0.29,10.93,0.41,3.57,0.36,27.48,0.80,
1306.068 ,37.58,0.23,10.94,0.42,3.56,0.36,27.46,0.81,
1306.080 ,37.60,0.18,10.95,0.42,3.55,0.36,27.44,0.82,
1306.092 ,37.62,0.25,10.96,0.41,3.55,0.36,27.42,0.81,
1306.104 ,37.63,0.29,10.98,0.42,3.55,0.36,27.39,0.78,
1306.116 ,37.65,0.24,10.99,0.42,3.55,0.36,27.35,0.79,
1306.128 ,37.66,0.33,11.01,0.42,3.54,0.36,27.30,0.81,
1306.140 ,37.66,0.26,11.02,0.42,3.54,0.36,27.26,0.82,
1306.152 ,37.68,0.24,11.04,0.42,3.55,0.36,27.22,0.83,
1306.164 ,37.69,0.28,11.06,0.42,3.55,0.36,27.20,0.83,
1306.176 ,37.74,0.30,11.07,0.41,3.54,0.36,27.18,0.81,
1306.188 ,37.72,0.24,11.07,0.41,3.54,0.36,27.18,0.77,
1306.200 ,37.70,0.20,11.09,0.41,3.54,0.36,27.21,0.73,
1306.212 ,37.70,0.20,11.10,0.41,3.54,0.37,27.23,0.69,
1306.224 ,37.70,0.23,11.12,0.41,3.54,0.36,27.24,0.64,
1306.236 ,37.64,0.25,11.13,0.40,3.53,0.36,27.24,0.64,
